title,imageUrl,rating,releaseDate,genre
Cinema Paradiso,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Cirque du Freak: The Vampire's Assistant,https://www.imsdb.com/posters/Cirque-du-Freak-The-Vampire's-Assistant.jpg,N/A,October 2009,"Action, Adventure, Fantasy, Thriller"
Citizen Kane,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Mystery"
City of Joy,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Clash of the Titans,https://www.imsdb.com/posters/Clash-of-the-Titans.jpg,N/A,April 2010,"Action, Adventure, Drama, Fantasy"
Clerks,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Cliffhanger,https://www.imsdb.com/posters/Cliffhanger.jpg,N/A,May 1993,"Action, Adventure, Thriller"
"Clockwork Orange, A",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Sci-Fi"
Clueless,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
Cobb,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Coco,https://www.imsdb.com/posters/Coco.jpg,N/A,November 2017,"Animation, Adventure, Comedy"
Code of Silence,https://www.imsdb.com/posters/Code-of-Silence.jpg,N/A,May 1985,"Action, Drama"
Cold Mountain,http://www.imsdb.com/images/no-poster.gif,N/A,December 2003,"Drama, War, Romance"
Collateral,http://www.imsdb.com/images/no-poster.gif,8,August 2004,"Action, Crime, Thriller"
Collateral Damage,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Thriller"
Colombiana,https://www.imsdb.com/posters/Colombiana.jpg,N/A,August 2011,"Action, Crime, Drama"
Color of Night,https://www.imsdb.com/posters/Color-of-Night.jpg,N/A,August 1994,"Mystery, Romance, Thriller"
Commando,https://www.imsdb.com/posters/Commando.jpg,N/A,October 1985,"Action, Thriller"
Conan the Barbarian,https://www.imsdb.com/posters/Conan-the-Barbarian.jpg,N/A,August 2011,"Action, Adventure, Fantasy"
Confessions of a Dangerous Mind,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Confidence,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Constantine,http://www.imsdb.com/images/no-poster.gif,6,February 2005,"Action, Thriller, Fantasy, Drama, Horror"
Contact,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Sci-Fi, Mystery"
"Cooler, The","https://www.imsdb.com/posters/Cooler,-The.jpg",N/A,November 2003,"Drama, Romance, Comedy"
Copycat,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Horror, Mystery, Thriller"
Coraline,https://www.imsdb.com/posters/Coraline.jpg,N/A,February 2009,"Animation, Adventure, Family, Fantasy"
Coriolanus,https://www.imsdb.com/posters/Coriolanus.jpg,N/A,January 2012,"Drama, Thriller, War"
Courage Under Fire,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Mystery, War"
Cowboys,http://www.imsdb.com,N/A,:,
Cradle 2 the Grave,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Crime, Drama, Thriller"
Crank,https://www.imsdb.com/posters/Crank.jpg,N/A,September 2006,"Action, Crime, Drama, Thriller"
Crash,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Thriller, Romance"
"Crazy, Stupid, Love","https://www.imsdb.com/posters/Crazy,-Stupid,-Love.jpg",7,July 2011,"Comedy, Drama, Romance"
Crazylove,https://www.imsdb.com/posters/Crazylove.jpg,N/A,October 2005,"Drama, Romance"
Creation,https://www.imsdb.com/posters/Creation.jpg,N/A,January 2010,Drama
Crime Spree,https://www.imsdb.com/posters/Crime-Spree.jpg,N/A,September 2003,"Crime, Comedy"
"Croods, The","https://www.imsdb.com/posters/Croods,-The.jpg",N/A,March 2013,"Animation, Adventure, Comedy"
"Crouching Tiger, Hidden Dragon",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Drama, Fantasy, Romance"
Croupier,https://www.imsdb.com/posters/Croupier.jpg,N/A,April 2000,"Crime, Drama"
"Crow Salvation, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Crime, Horror, Thriller"
"Crow, The",http://www.imsdb.com/images/no-poster.gif,9,N/A,"Action, Drama, Horror, Fantasy, Romance, Thriller"
"Crow: City of Angels, The","https://www.imsdb.com/posters/Crow-City-of-Angels,-The.jpg",7,August 1996,"Action, Fantasy, Thriller, Crime"
Cruel Intentions,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Crying Game,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Romance"
Cube,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Thriller, Sci-Fi, Horror, Mystery"
"Curious Case of Benjamin Button, The","https://www.imsdb.com/posters/Curious-Case-of-Benjamin-Button,-The.jpg",N/A,December 2008,"Drama, Fantasy, Mystery, Romance"
Custody,https://www.imsdb.com/posters/Custody.jpg,N/A,N/A,Comedy
Dallas Buyers Club,https://www.imsdb.com/posters/Dallas-Buyers-Club.jpg,N/A,November 2013,Drama
"Damned United, The","https://www.imsdb.com/posters/Damned-United,-The.jpg",N/A,October 2009,Drama
Dances with Wolves,https://www.imsdb.com/posters/Dances-with-Wolves.jpg,N/A,November 1990,"Adventure, Drama, Western"
"Danish Girl, The","https://imsdb.com/posters/Danish-Girl,-The.jpg",N/A,January 2016,"Drama, Romance"
Dark City,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Mystery, Sci-Fi, Thriller"
"Dark Knight Rises, The","https://www.imsdb.com/posters/Dark-Knight-Rises,-The.jpg",N/A,July 2012,"Action, Crime, Thriller"
"Dark Knight, The","https://www.imsdb.com/posters/Dark-Knight,-The.jpg",N/A,July 2008,"Action, Crime, Thriller"
Dark Star,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Sci-Fi, Thriller"
Darkman,https://www.imsdb.com/posters/Darkman.jpg,N/A,August 1990,"Action, Crime, Sci-Fi, Thriller"
Date Night,https://www.imsdb.com/posters/Date-Night.jpg,N/A,April 2010,"Comedy, Crime, Romance"
Dave Barry's Complete Guide to Guys,https://www.imsdb.com/posters/Dave-Barry's-Complete-Guide-to-Guys.jpg,N/A,May 2006,Comedy
Dawn of the Dead,http://www.imsdb.com/images/no-poster.gif,9,N/A,"Action, Horror, Drama"
Day of the Dead,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Drama, Sci-Fi, Thriller"
"Day the Clown Cried, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
"Day the Earth Stood Still, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Sci-Fi, Thriller"
Days of Heaven,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Dead Poets Society,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Deadpool,https://www.imsdb.com/posters/Deadpool.jpg,N/A,February 2016,"Action, Adventure, Comedy"
Dear White People,https://www.imsdb.com/posters/Dear-White-People.jpg,N/A,July 2015,"Comedy, Drama"
Death at a Funeral,https://www.imsdb.com/posters/Death-at-a-Funeral.jpg,N/A,April 2010,Comedy
Death to Smoochy,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime"
"Debt, The","https://www.imsdb.com/posters/Debt,-The.jpg",N/A,August 2011,"Action, Drama, Thriller"
Deception,https://www.imsdb.com/posters/Deception.jpg,N/A,April 2008,"Crime, Drama, Mystery, Romance, Thriller"
Deep Cover,https://www.imsdb.com/posters/Deep-Cover.jpg,N/A,April 1992,"Action, Crime, Thriller"
Deep Rising,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Horror, Thriller"
"Deer Hunter, The",http://www.imsdb.com/images/no-poster.gif,6,N/A,"Drama, War"
Defiance,https://www.imsdb.com/posters/Defiance.jpg,N/A,January 2009,"Action, Drama, Thriller, War"
"Departed, The","https://www.imsdb.com/posters/Departed,-The.jpg",N/A,October 2006,"Crime, Drama, Thriller"
"Descendants, The","https://www.imsdb.com/posters/Descendants,-The.jpg",N/A,December 2011,"Comedy, Drama"
Despicable Me 2,https://www.imsdb.com/posters/Despicable-Me-2.jpg,N/A,July 2013,"Animation, Adventure, Comedy"
Detroit Rock City,https://www.imsdb.com/posters/Detroit-Rock-City.jpg,N/A,August 1999,"Adventure, Comedy, Musical"
Devil in a Blue Dress,https://www.imsdb.com/posters/Devil-in-a-Blue-Dress.jpg,N/A,September 1995,"Crime, Mystery, Thriller"
"Devil Wears Prada, The","https://www.imsdb.com/posters/Devil-Wears-Prada,-The.jpg",N/A,June 2006,"Comedy, Drama"
Devil's Advocate,https://www.imsdb.com/posters/Devil's-Advocate.gif,N/A,October 1997,"Drama, Horror, Thriller"
Die Hard,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Thriller"
Die Hard 2,https://www.imsdb.com/posters/Die-Hard-2.jpg,N/A,July 1990,"Action, Thriller"
Diner,https://www.imsdb.com/posters/Diner.jpg,N/A,March 1982,"Comedy, Drama"
"Distinguished Gentleman, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Disturbia,https://www.imsdb.com/posters/Disturbia.jpg,N/A,April 2007,Thriller
Django Unchained,https://www.imsdb.com/posters/Django-Unchained.jpg,N/A,December 2012,"Adventure, Drama, Western"
Do The Right Thing,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Dog Day Afternoon,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Thriller"
Dogma,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Fantasy, Adventure"
Donnie Brasco,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama, Thriller"
Donnie Darko,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Fantasy, Drama, Sci-Fi, Mystery, Thriller"
"Doors, The","https://www.imsdb.com/posters/Doors,-The.jpg",N/A,March 1991,"Biography, Drama, Music"
Double Indemnity,http://www.imsdb.com/images/no-poster.gif,N/A,September 1944,"Crime, Film-Noir, Drama"
Drag Me to Hell,https://www.imsdb.com/posters/Drag-Me-to-Hell.jpg,N/A,May 2009,"Horror, Thriller"
Dragonslayer,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Fantasy"
Drive,https://www.imsdb.com/posters/Drive.jpg,8,September 2011,"Action, Crime, Drama"
Drive Angry,https://www.imsdb.com/posters/Drive-Angry.jpg,N/A,February 2011,"Action, Crime, Fantasy"
Drop Dead Gorgeous,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
"Dry White Season, A",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Thriller"
Duck Soup,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Family, Musical"
Dumb and Dumber,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Adventure, Comedy"
Dune,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Sci-Fi, Fantasy"
E.T.,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Family, Sci-Fi, Adventure, Fantasy"
Eagle Eye,https://www.imsdb.com/posters/Eagle-Eye.jpg,N/A,September 2008,"Action, Mystery, Thriller"
Eastern Promises,https://www.imsdb.com/posters/Eastern-Promises.jpg,8,September 2007,"Crime, Drama, Mystery, Thriller"
Easy A,https://www.imsdb.com/posters/Easy-A.jpg,N/A,September 2010,"Comedy, Romance"
Ed TV,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Ed Wood,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Edward Scissorhands,http://www.imsdb.com/images/no-poster.gif,7,N/A,"Drama, Fantasy, Romance"
Eight Legged Freaks,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Horror, Sci-Fi"
El Mariachi,https://www.imsdb.com/posters/El-Mariachi.jpg,N/A,February 1993,"Action, Thriller, Crime, Western"
Election,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
"Elephant Man, The","https://www.imsdb.com/posters/Elephant-Man,-The.jpg",N/A,October 1980,Drama
Elizabeth: The Golden Age,https://www.imsdb.com/posters/Elizabeth-The-Golden-Age.jpg,7,October 2007,Drama
Elvis,https://imsdb.com/posters/Elvis.jpg,N/A,June 2022,Drama
Enemy of the State,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Action, Thriller"
"English Patient, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Enough,https://www.imsdb.com/posters/Enough.jpg,N/A,May 2002,"Drama, Thriller"
Entrapment,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Crime, Thriller"
Equilibrium,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Sci-Fi, Thriller"
Erik the Viking,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Fantasy
Erin Brockovich,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Escape From L.A.,http://www.imsdb.com/images/no-poster.gif,7,N/A,"Action, Adventure, Sci-Fi, Thriller"
Escape From New York,http://www.imsdb.com/images/no-poster.gif,7,N/A,"Action, Adventure, Sci-Fi, Thriller"
Eternal Sunshine of the Spotless Mind,http://www.imsdb.com/images/no-poster.gif,N/A,March 2004,"Drama, Romance, Sci-Fi"
Even Cowgirls Get the Blues,https://www.imsdb.com/posters/Even-Cowgirls-Get-the-Blues.jpg,N/A,May 1994,"Comedy, Romance, Drama"
Event Horizon,http://www.imsdb.com/images/no-poster.gif,N/A,August 1997,"Horror, Sci-Fi, Thriller"
Evil Dead,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Fantasy, Comedy"
Evil Dead II: Dead by Dawn,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Fantasy, Comedy, Action"
Ex Machina,https://www.imsdb.com/posters/Ex-Machina.jpg,N/A,April 2015,"Drama, Mystery, Sci-Fi"
Excalibur,https://www.imsdb.com/posters/Excalibur.jpg,N/A,April 1981,"Adventure, Drama, Fantasy"
Executive Decision,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Thriller"
eXistenZ,https://www.imsdb.com/posters/eXistenZ.jpg,N/A,April 1999,"Adventure, Sci-Fi, Thriller"
Extract,https://www.imsdb.com/posters/Extract.jpg,N/A,September 2009,"Comedy, Crime, Romance"
Eyes Wide Shut,https://www.imsdb.com/posters/Eyes-Wide-Shut.jpg,N/A,July 1999,"Drama, Mystery, Thriller"
"Fabulous Baker Boys, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Romance"
Face Off,https://www.imsdb.com/posters/Face-Off.jpg,N/A,June 1997,"Action, Crime, Drama, Thriller"
Fair Game,https://www.imsdb.com/posters/Fair-Game.jpg,N/A,November 2010,"Action, Drama, Thriller"
FairyTale: A True Story,https://imsdb.com/posters/FairyTale-A-True-Story.jpg,N/A,September 1997,"Drama, Family, Fantasy"
"Family Man, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Romance"
Fantastic Four,https://www.imsdb.com/posters/Fantastic-Four.jpg,N/A,July 2005,"Action, Adventure, Fantasy, Sci-Fi"
Fantastic Mr Fox,https://www.imsdb.com/posters/Fantastic-Mr-Fox.jpg,N/A,November 2009,"Animation, Adventure, Comedy, Family"
Fargo,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime, Thriller"
Fast Times at Ridgemont High,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Fatal Instinct,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime, Thriller"
"Fault in Our Stars, The","https://www.imsdb.com/posters/Fault-in-Our-Stars,-The.jpg",N/A,June 2014,"Drama, Romance"
Fear and Loathing in Las Vegas,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, "
Feast,https://www.imsdb.com/posters/Feast.jpg,N/A,September 2006,"Action, Comedy, Horror, Thriller"
Ferris Bueller's Day Off,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Field of Dreams,https://www.imsdb.com/posters/Field-of-Dreams.jpg,N/A,April 1989,"Drama, Family, Fantasy"
"Fifth Element, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Drama, Fantasy, Romance, Sci-Fi"
Fight Club,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama, Thriller"
"Fighter, The","https://www.imsdb.com/posters/Fighter,-The.jpg",N/A,December 2010,Drama
Final Destination,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
Final Destination 2,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
Finding Nemo,http://www.imsdb.com/images/no-poster.gif,7,May 2003,"Adventure, Animation, Comedy, Family"
First Cow,https://imsdb.com/posters/First-Cow.jpg,N/A,August 2019,"Drama, Western"
Five Easy Pieces,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Flash Gordon,https://www.imsdb.com/posters/Flash-Gordon.jpg,N/A,December 1980,"Action, Adventure, Fantasy"
Fletch,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Flight,https://www.imsdb.com/posters/Flight.jpg,N/A,November 2012,Drama
"Flintstones, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Family, Fantasy"
Forrest Gump,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Four Feathers,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Adventure, Drama, War"
Four Rooms,http://www.imsdb.com/images/no-poster.gif,N/A,December 1995,"Comedy, Drama"
Foxcatcher,https://www.imsdb.com/posters/Foxcatcher.jpg,N/A,January 2015,Drama
Fracture,https://www.imsdb.com/posters/Fracture.jpg,N/A,April 2007,"Crime, Drama, Thriller"
Frances,https://www.imsdb.com/posters/Frances.jpg,N/A,December 1982,Drama
Frankenstein,https://www.imsdb.com/posters/Frankenstein.jpg,N/A,November 1994,"Drama, Fantasy, Horror, Romance, Sci-Fi"
Frankenweenie,https://www.imsdb.com/posters/Frankenweenie.jpg,N/A,October 2012,"Animation, Comedy, Family"
Freaked,https://www.imsdb.com/posters/Freaked.jpg,N/A,October 1993,"Comedy, Sci-Fi"
Freddy vs. Jason,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Fantasy, Horror, Thriller"
"French Connection, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Thriller"
Frequency,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Thriller
Friday the 13th,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Mystery, Thriller"
Friday the 13th Part VIII: Jason Takes Manhattan,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Horror
Fright Night,https://www.imsdb.com/posters/Fright-Night.jpg,N/A,August 2011,"Comedy, Horror"
Fright Night (1985),https://www.imsdb.com/posters/Fright-Night-(1985).jpg,N/A,August 1985,"Comedy, Horror, Thriller"
From Dusk Till Dawn,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Horror, Thriller"
From Here to Eternity,https://www.imsdb.com/posters/From-Here-to-Eternity.jpg,N/A,September 1953,"Drama, Romance, War"
Frozen,https://www.imsdb.com/posters/Frozen.jpg,N/A,February 2010,"Drama, Thriller"
Frozen (Disney),https://www.imsdb.com/posters/Frozen-(Disney).jpg,N/A,November 2013,"Animation, Adventure, Comedy"
Frozen River,https://www.imsdb.com/posters/Frozen-River.jpg,N/A,August 2008,"Crime, Drama"
Fruitvale Station,https://www.imsdb.com/posters/Fruitvale-Station.jpg,N/A,July 2013,Drama
"Fugitive, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Mystery, Thriller"
Full Metal Jacket,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, War"
Funny People,https://www.imsdb.com/posters/Funny-People.jpg,N/A,July 2009,"Comedy, Drama"
Fury,https://www.imsdb.com/posters/Fury.jpg,N/A,October 2014,"Action, Drama, War"
G.I. Jane,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Drama"
G.I. Joe: The Rise of Cobra,https://www.imsdb.com/posters/G.I.-Joe-The-Rise-of-Cobra.jpg,N/A,August 2009,"Action, Adventure, Sci-Fi, Thriller"
Game 6,https://www.imsdb.com/posters/Game-6.jpg,N/A,June 2005,"Comedy, Drama"
"Game, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Mystery, Thriller"
Gamer,https://www.imsdb.com/posters/Gamer.jpg,N/A,September 2009,"Action, Sci-Fi, Thriller"
Gandhi,https://www.imsdb.com/posters/Gandhi.jpg,N/A,December 1982,Drama
Gang Related,https://www.imsdb.com/posters/Gang-Related.jpg,N/A,October 1997,"Crime, Drama"
Gangs of New York,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Garden State,https://www.imsdb.com/posters/Garden-State.jpg,N/A,August 2004,"Comedy, Drama, Romance"
Gattaca,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Sci-Fi, Thriller"
Get Carter,https://www.imsdb.com/posters/Get-Carter.jpg,N/A,March 1971,"Thriller, Action, Crime, Drama"
Get Low,https://www.imsdb.com/posters/Get-Low.jpg,N/A,July 2010,"Drama, Mystery"
Get on Up,https://www.imsdb.com/posters/Get-on-Up.jpg,N/A,August 2014,Drama
Get Out,https://www.imsdb.com/posters/Get-Out.jpg,N/A,February 2017,"Horror, Mystery, Thriller"
Get Shorty,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Comedy, Crime, Drama"
"Getaway, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime, Drama, Thriller"
Ghost,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Romance, Thriller, Drama, Fantasy"
"Ghost and the Darkness, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Drama, Thriller"
Ghost Rider,https://www.imsdb.com/posters/Ghost-Rider.jpg,N/A,February 2007,"Action, Fantasy, Thriller"
Ghost Ship,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Adventure, Horror, Thriller, Sci-Fi"
Ghost World,http://www.imsdb.com/images/no-poster.gif,9,N/A,"Comedy, Drama"
Ghostbusters,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Sci-Fi, Fantasy, Comedy"
Ghostbusters 2,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Sci-Fi, Comedy, Action, Adventure"
Ginger Snaps,https://www.imsdb.com/posters/Ginger-Snaps.jpg,N/A,May 2001,"Drama, Horror, Thriller"
"Girl with the Dragon Tattoo, The","https://www.imsdb.com/posters/Girl-with-the-Dragon-Tattoo,-The.jpg",N/A,December 2011,"Crime, Drama, Mystery"
Gladiator,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Action"
Glengarry Glen Gross,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Go,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Crime"
Godfather,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Godfather Part II,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
"Godfather Part III, The","https://www.imsdb.com/posters/Godfather-Part-III,-The.jpg",N/A,December 1990,"Crime, Drama, Mystery"
Gods and Monsters,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Godzilla,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Sci-Fi, Action, Thriller"
Gone Baby Gone,https://www.imsdb.com/posters/Gone-Baby-Gone.jpg,N/A,October 2007,"Crime, Drama, Mystery"
Gone in 60 Seconds,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Crime"
"Good Girl, The","https://www.imsdb.com/posters/Good-Girl,-The.jpg",N/A,August 2002,"Drama, Comedy"
Good Will Hunting,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama"
Goodfellas,https://www.imsdb.com/posters/Goodfellas.jpg,N/A,September 1990,"Crime, Drama"
Gothika,http://www.imsdb.com/images/no-poster.gif,N/A,November 2003,"Horror, Thriller, Mystery"
Grabbers,https://www.imsdb.com/posters/Grabbers.jpg,N/A,December 2012,"Comedy, Horror, Sci-Fi"
"Graduate, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Romance"
Gran Torino,https://www.imsdb.com/posters/Gran-Torino.jpg,N/A,January 2009,"Crime, Drama"
Grand Hotel,https://www.imsdb.com/posters/Grand-Hotel.jpg,N/A,April 1932,"Drama, Romance"
Grand Theft Parsons,https://www.imsdb.com/posters/Grand-Theft-Parsons.jpg,N/A,June 2004,"Drama, Comedy"
"Grapes of Wrath, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Drama
Gravity,https://www.imsdb.com/posters/Gravity.jpg,N/A,October 2013,"Sci-Fi, Thriller"
"Great Gatsby, The","https://www.imsdb.com/posters/Great-Gatsby,-The.jpg",N/A,May 2013,"Drama, Romance"
"Green Mile, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Drama, Fantasy"
Gremlins,https://www.imsdb.com/posters/Gremlins.jpg,N/A,June 1984,"Comedy, Fantasy, Horror"
Gremlins 2,https://www.imsdb.com/posters/Gremlins-2.jpg,N/A,June 1990,"Comedy, Fantasy, Horror, Sci-Fi"
"Grifters, The",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Drama"
Grosse Point Blank,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Crime, Comedy, Romance, Thriller"
Groundhog Day,https://www.imsdb.com/posters/Groundhog-Day.jpg,N/A,February 1993,"Comedy, Fantasy, Romance"
"Grudge, The","https://www.imsdb.com/posters/Grudge,-The.jpg",N/A,October 2004,"Horror, Mystery, Thriller"
Guardians of the Galaxy Vol 2,https://www.imsdb.com/posters/Guardians-of-the-Galaxy-Vol-2.jpg,N/A,May 2017,"Action, Adventure, Comedy"
Hackers,https://www.imsdb.com/posters/Hackers.jpg,N/A,September 1995,"Action, Crime, Drama, Thriller"
Hall Pass,https://www.imsdb.com/posters/Hall-Pass.jpg,N/A,February 2011,"Comedy, Romance"
Halloween,https://www.imsdb.com/posters/Halloween.jpg,N/A,October 2018,"Horror, Thriller"
Halloween: The Curse of Michael Myers,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
Hancock,https://www.imsdb.com/posters/Hancock.jpg,N/A,July 2008,"Action, Comedy, Crime, Drama, Fantasy, Thriller"
"Hangover, The","https://www.imsdb.com/posters/Hangover,-The.jpg",N/A,June 2009,"Comedy, Crime, Mystery, Thriller"
Hanna,https://www.imsdb.com/posters/Hanna.jpg,N/A,April 2011,"Action, Crime, Mystery"
Hannah and Her Sisters,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Comedy, Drama, Romance"
Hannibal,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Horror, Thriller"
"Happy Birthday, Wanda June",http://www.imsdb.com/images/no-poster.gif,N/A,N/A,Comedy
Happy Feet,https://www.imsdb.com/posters/Happy-Feet.jpg,N/A,November 2006,"Animation, Comedy, Family"
Hard Rain,https://www.imsdb.com/posters/Hard-Rain.jpg,N/A,January 1998,"Action, Crime, Thriller, Drama"
Hard to Kill,http://www.imsdb.com/images/no-poster.gif,N/A,N/A,"Action, Romance"
